road,roadName,vulnerableUserAccidents
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1131307620,Veldbloemenweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7008412,Darwindreef,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_192403547,Soestdijkerstraatweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_670918918,Loudonstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_913160300,Dierenselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_42050781,Hofweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_407786849,Eerste Stationsstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_153093525,Melis Stokelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_536725439,Laan van Leidschenveen,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1288421182,Waldorpstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_546374411,Noordweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_129035105,Oudelandselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_702700042,Padoxlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6914532,Udenseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7159045,Leostraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7156991,Insulindelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_295118284,Westersingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_632498851,Boterdiep,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_682754325,Goudenregenstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6487109,Julianalaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1054198071,Jan Th. Tooroplaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6816615,Laan van Borgele,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6655368,Broekheurne-ring,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6921126,Frans Halslaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_335267921,Londenstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1304602184,Deurningerstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_860343771,Rijksweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_27555440,Maarsbergseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_980658555,Diependaalselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6972200,Giek,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7060362,Nijverheidsweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7058996,Kasaidreef,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1192732789,Oosttangent,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6578150,Maasweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_35134038,Purmerweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6621111,Drechterwaard,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6635136,Soomerwegh,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1311630112,Lobeliusstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6612838,Marconistraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6961343,Grote Beer,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1043649235,Joan Muyskenweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_288830424,Prinses Beatrixlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_694362800,Beeklaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_470057906,Plesmanlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1097994647,Monstersestraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_958515229,Beresteinlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_129510063,Parkweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_41779681,Westlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_915277729,Laan van 't Haantje,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_694358200,Edisonstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7525933,Westblaak,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7336677,Noordhoevelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1089522299,Hoofdweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7204618,Beethovenlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1206325816,Crullaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1208831438,Delpratsingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1030143762,Elandstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_141977008,Melis Stokelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7076267,Hinthamerstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7161480,Sterrenlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7158698,Piuslaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_923584902,Veluwelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_590840755,Regentessestraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_589514020,Graafschap Hornelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7133499,Schoutlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_683222631,Groningerstraatweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7406696,Zuiderzeelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_147404996,Kennemerplein,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6997201,Beek en Daalselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6577803,Rijnweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7568191,Middel Broekweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_129481449,Alberdingk Thijmstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7476992,Carel van Bylandtlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1067215184,Scharnerweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_440071589,Hoofdstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1195901552,Deurningerstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7094757,Tunnelweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_60843241,Melis Stokelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6629443,Breestraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_758525176,Reaalhof,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6865293,Van Remagenlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_111804514,Broekheurne-ring,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7033974,Nieuwe Raadhuisstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_133559369,Franselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_173030278,Churchilllaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7552007,Aveling,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1390703394,Lodderdijk,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1263194305,Sicco Mansholtweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_181926437,Oosterhamriklaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7481574,Parallelweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_157773944,Willem Ruyslaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7423564,Zuidkade,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_484208869,Westersingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7088475,Beethovenlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_628655311,Soestdijkseweg Zuid,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7405817,De Ruijterweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_378885977,César Franckstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7364751,Noorddammerlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7492623,Heulweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7486698,Nieuwe Zeeweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7330212,Spinozaweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_177846236,Josef Haydnlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_875418364,Deventerstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_576317769,Emmalaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_195712709,Helperpark,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7096360,Kanaaldijk Zuid,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_141330914,Utrechtseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6822393,Tadamastraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_330259844,Eemnesserweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_907093572,Broekheurne-ring,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1199575556,Wiedenbroeksingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6660938,Schouwinkstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_761225113,Beethovenstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_663571501,Langegracht,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_129481625,Scheveningseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_863143027,Westerblokker,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6593525,Hoornselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7404988,Zijlsingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7383767,Burgemeester Röellstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6579645,Poortwachter,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7476095,Spaarneplein,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_141138879,Wibautstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_958515223,Beresteinlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1030148547,Zeestraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_580518157,Stationsplein,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_723448738,Binckhorstlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1246826946,Statenlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7489419,De Heemstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7458751,Lageweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_451400526,Oudeweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_575685750,Langstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1004783481,Parklaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7267200,Hoofseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_188976833,van Hertumweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6395609,Korreweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6806725,Dorperdijk,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6518287,Kamperpad,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_784197486,Het Haagje,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6922042,Havenafweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_224109093,Vrydemalaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6864472,Daalhuizerweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6673833,Stationsstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_26132771,Frankeneng,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_428056437,Hanzeplein,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_851938653,Peizerweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_472938240,Geestersingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7408453,Paviljoenslaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7379806,Sluispolderweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_741760796,Zuidtangent,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1256925393,Molenvlietbaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7060851,Orinocodreef,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6962274,Kerkewijk,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6983542,Ruimtevaart,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_58692660,Nieuweweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6629048,Büllerlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1341823336,Duinweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_597771091,President Allendelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_115508719,Koninginnelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7191401,Wilhelminalaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7211883,Bredaseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7500406,Muurbloemweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7449895,Hoge Rijndijk,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_183855723,Hoflaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_132368514,Oudelandselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7457057,Rhijngeesterstraatweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_70562064,Kagerstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_145127355,Goudseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_139615493,Stadhouderslaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_131635887,Papsouwselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_139606617,Prins Hendrikplein,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_141004276,Oostvlietweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7489410,Veluweplein,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7500043,Groen van Prinstererlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_564092505,John Mottweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6882642,Randweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1275495497,Eimerssingel-West,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6427074,Vroomshoopseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6391066,Rijksstraatweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_846936906,Erasmuslaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6955253,Veenderweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7116544,Kooiweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6661008,Schouwinkstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7339521,Talmaweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_123504055,G.K. van Hogendorpweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_191299964,Spijksesteeg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7530598,Beukelsdijk,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1386646989,Vleutenseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6629191,Jan Ligthartstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6577013,Grevelingenweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7060288,Van Egmondkade,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_104385890,Leuvenlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7002838,Koningin Wilhelminaweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7352545,Hoofdweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_756950667,Biltstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7008904,Blauwkapelseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1393034011,Schaapsweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_539306104,Campenhoefdreef,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_715007184,Heinsbergenstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6911667,Violierstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_755894332,Raadhuislaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1329203772,Vennewatersweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6580098,Geldelozeweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7455186,Hofdijck,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7426474,President Kennedylaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_546589522,Binckhorstlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_761806706,Terwellegang,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_540438178,Ringweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_34850382,Victorialaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7182041,Geenhovensedreef,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_736602419,Heikantstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_103001181,Rivierensingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_264953495,Bruistensingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_337045361,Deventerstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1204420323,Hamburgerweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_148156469,Vredeman de Vrieslaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6610774,Hasselaarsweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1348257964,Zuidtangent,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1012219673,Parklaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6573285,Florasingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6981037,Van Randwijcklaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_129481527,Houtwijklaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7496743,Laan van Meerdervoort,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6919764,Bornsesteeg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6985555,Bunschoterstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_77266991,Zuidereind,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_143566449,Papsouwselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_684000647,Loosduinse Hoofdstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_41995960,Bolwerk,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7175301,De Run,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_136209179,Eikenlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_300819778,Dordtselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_123633541,Generaal Spoorlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6976195,Barneveldseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6814673,Rielerweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6379671,Julianalaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_594744962,Geestersingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_666396230,Prinses Mariannelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_311945399,Erasmusweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_254472102,Nathaliegang,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1039612343,Nassauplein,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_555260530,Beneluxlaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7203998,Sweelincklaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7523340,Blaak,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_51696609,Stadhoudersweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6896272,Heiligenberg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6816236,Hoge Hondstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6830561,Laan van Maten,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6446858,Paltheweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_151789532,Stadionplein,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6819986,Leestensedreef,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6394456,W.A. Scholtenstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7068488,Maarssenbroeksedijk,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_146655041,Afrikalaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7391732,Aalsmeerderweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7407076,Slachthuisstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7296129,Laan van Walburg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_619916630,Honderdland,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7499535,Oude Haagweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7613913,Polenweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_374085433,Lange Voort,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_315069704,Dordtselaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_330787121,Weg en Land,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_430806273,Westlandseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7174610,Schijndelseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_260544458,John F. Kennedylaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7079590,Helftheuvelweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_961132660,Hertog Hendrikstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6853802,Heijenseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_79581454,Duinkerkenstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6581280,Spoorstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1383643650,Diamantweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_59648563,Argusvlinderstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_13869160,Kooilaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7493874,Ary van der Spuyweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_210883266,Waarderweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7383545,Oostoever,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6383406,Hoofdweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7124528,Bergerstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_346965121,Klaphekweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6629182,Plesmanweg,2
