site_id,total_measurements,flow_measurements,speed_measurements,avg_flow,max_flow,avg_speed,max_speed,min_speed,speed_std,latitude,longitude,sensor_type,matched_dgl_loc,wegtype,match_strategy,provider,device_type,road_number,direction,hectometer,lane
GEO1A_ID_7278,48,24,24,466.6666666666667,1260.0,43.333333333333336,50.0,36.0,4.419209404939518,51.900915707,5.429388157,CountingPoint,GEO1A_ID_7278,H,exact,GEO1A,ID,,,,
PLB02_275470_RP,48,24,24,390.0,420.0,81.5,82.0,81.0,0.5345224838248488,51.272374332,5.724798525,CountingPoint,PLB02_275470_RP,O,exact,PLB02,275470,,,,
GEO2A__R_RWSTI363409,48,24,24,445.7142857142857,840.0,104.14285714285714,119.0,87.0,11.641154732949971,52.29280691208596,6.904683544145383,CountingPoint,GEO2A__R_RWSTI363409,H,exact,GEO2A,,,,,
GEO2A_R_RWSTI363241,48,24,24,1028.571428571429,2340.0,95.85714285714286,104.0,81.0,8.74297205986388,52.22351533343152,6.793231605323897,CountingPoint,GEO2A_R_RWSTI363241,H,exact,GEO2A,R,,,,
GEO2A_R_101002_00,48,24,24,630.0,1440.0,83.0,96.0,75.0,7.659416862050705,52.49043438622812,6.031565296883858,CountingPoint,GEO2A_R_101002_00,H,exact,GEO2A,R,,,,
PLB02_300025_RP,48,24,24,648.0,1200.0,102.6,111.0,93.0,8.342661445845684,50.893864808,6.042174248,CountingPoint,PLB02_300025_RP,O,exact,PLB02,300025,,,,
PLB02_276750_RP,48,24,24,360.0,540.0,60.333333333333336,64.0,54.0,4.926120853842978,51.133938306,5.901559388,CountingPoint,PLB02_276750_RP,O,exact,PLB02,276750,,,,
GEO2A_R_RWSTI363108,48,24,24,450.0,960.0,82.0,84.0,80.0,1.4770978917519928,52.40718727325259,6.638111489468619,CountingPoint,GEO2A_R_RWSTI363108,H,exact,GEO2A,R,,,,
PLB02_281350_LP,48,24,24,514.2857142857143,1260.0,95.85714285714286,104.0,84.0,6.310639890231086,50.873456619,5.976197183,CountingPoint,PLB02_281350_LP,O,exact,PLB02,281350,,,,
GEO2A_R_RWSTI363238,48,24,24,975.0,2100.0,92.875,105.0,85.0,6.781101188843397,52.22305784942674,6.793466660497791,CountingPoint,GEO2A_R_RWSTI363238,H,exact,GEO2A,R,,,,
PLB02_556010_RP,48,24,24,560.0,660.0,66.0,66.0,66.0,0.0,51.383438137,6.130116403,CountingPoint,PLB02_556010_RP,O,exact,PLB02,556010,,,,
GEO2A_R_RWSTI361296,48,24,24,1011.4285714285714,2280.0,85.57142857142857,95.0,79.0,5.840367292378974,52.34214286294738,5.683315318823745,CountingPoint,GEO2A_R_RWSTI361296,H,exact,GEO2A,R,,,,
GEO2A_R_RWSTI362654,48,24,24,600.0,960.0,98.33333333333331,108.0,83.0,9.585342345414055,52.77641675884482,6.171227153834314,CountingPoint,GEO2A_R_RWSTI362654,H,exact,GEO2A,R,,,,
GEO2A_R_RWSTI362775,48,24,24,288.0,360.0,71.6,79.0,63.0,5.834761729877618,52.42771412614886,6.245460891506688,CountingPoint,GEO2A_R_RWSTI362775,H,exact,GEO2A,R,,,,
GEO2A_R_RWSTI362897,48,24,24,,,,,,,51.95211822029484,6.462782525566618,CountingPoint,GEO2A_R_RWSTI362897,H,exact,GEO2A,R,,,,
GEO2A_R_RWSTI362891,48,24,24,188.57142857142856,480.0,104.0,132.0,86.0,14.261297815578194,51.94919172721924,6.445349186958986,CountingPoint,GEO2A_R_RWSTI362891,H,exact,GEO2A,R,,,,
PLB02_281460_RP,48,24,24,702.8571428571429,1620.0,91.42857142857144,99.0,81.0,7.143736209643175,50.887871307,5.964190347,CountingPoint,PLB02_281460_RP,O,exact,PLB02,281460,,,,
PLB02_570050_LP,48,24,24,500.0,960.0,57.333333333333336,72.0,48.0,10.898985218261322,51.176553686,6.018756898,CountingPoint,PLB02_570050_LP,O,exact,PLB02,570050,,,,
GEO1A_R_RWSTI4462,48,24,24,270.0,480.0,119.0,131.0,107.0,12.828539611796373,52.64024158,5.814127726,CountingPoint,GEO1A_R_RWSTI4462,H,exact,GEO1A,R,,,,
PLB02_280330_RP,48,24,24,320.0,660.0,104.33333333333331,122.0,82.0,14.791479939068934,51.203922161,5.933909754,CountingPoint,PLB02_280330_RP,O,exact,PLB02,280330,,,,
GEO1A_A_RWS_360981,48,24,24,960.0,1860.0,48.16666666666666,52.0,44.0,3.433348043510705,51.909016417,5.476480622,CountingPoint,GEO1A_A_RWS_360981,H,exact,GEO1A,A,,,,
PUT01_N221.01_0,48,24,24,192.0,240.0,64.8,67.0,61.0,2.3475755815545343,52.2239349337654,5.255447025284636,CountingPoint,PUT01_N221.01_0,O,exact,PUT01,N221.01,,,,
GEO1A_R_RWSTI202,48,24,24,445.7142857142857,840.0,100.28571428571428,113.0,84.0,10.268911794856816,52.622599969,5.661730028,CountingPoint,GEO1A_R_RWSTI202,H,exact,GEO1A,R,,,,
PUT01_N229.03_0,48,24,24,377.1428571428572,1020.0,51.42857142857143,69.0,38.0,11.686377906410035,52.060287543855495,5.215044820964833,CountingPoint,PUT01_N229.03_0,O,exact,PUT01,N229.03,,,,
PUT01_N233.42_0,48,24,24,288.0,480.0,69.0,77.0,58.0,7.688375063113864,52.033528143997565,5.580343869204289,CountingPoint,PUT01_N233.42_0,O,exact,PUT01,N233.42,,,,
PUT01_N237.09_2,48,24,24,168.0,360.0,86.4,92.0,84.0,3.0258148581093915,52.1046466751023,5.212701168206825,CountingPoint,PUT01_N237.09_2,O,exact,PUT01,N237.09,,,,
PUT01_N237.09_0,48,24,24,564.0,840.0,83.2,86.0,81.0,2.14993539954628,52.10449269507041,5.212970866970469,CountingPoint,PUT01_N237.09_0,O,exact,PUT01,N237.09,,,,
GEO1A_R_RWSTI0532,48,24,24,977.1428571428572,1860.0,97.42857142857144,105.0,88.0,6.790426357003668,52.276075439,5.264910749,CountingPoint,GEO1A_R_RWSTI0532,H,exact,GEO1A,R,,,,
GEO1A_R_RWSTI214,48,24,24,576.0,780.0,82.4,90.0,70.0,8.235424835563872,52.572556661,5.537271589,CountingPoint,GEO1A_R_RWSTI214,H,exact,GEO1A,R,,,,
GEO1A_A_RWS_400,48,24,24,705.0,1500.0,95.375,109.0,83.0,10.065618046929194,52.321672388,5.572891635,CountingPoint,GEO1A_A_RWS_400,H,exact,GEO1A,A,,,,
PUT01_N237.47_2,48,24,24,180.0,240.0,73.5,74.0,73.0,0.5345224838248488,52.12113796578565,5.279405882755421,CountingPoint,PUT01_N237.47_2,O,exact,PUT01,N237.47,,,,
GEO1A_A_RWS_359938,48,24,24,660.0,1140.0,64.5,68.0,61.0,3.741657386773941,52.089013866,5.149641177,CountingPoint,GEO1A_A_RWS_359938,H,exact,GEO1A,A,,,,
GEO1A_A_RWS_401,48,24,24,520.0,1020.0,102.66666666666669,109.0,83.0,9.393743888483666,52.325561099,5.576944931,CountingPoint,GEO1A_A_RWS_401,H,exact,GEO1A,A,,,,
PUT01_N221.01_2,48,24,24,408.0,780.0,61.6,64.0,59.0,2.1705094128132942,52.22390923841664,5.255624538265462,CountingPoint,PUT01_N221.01_2,O,exact,PUT01,N221.01,,,,
PUT01_N237.25_0,48,24,24,720.0,960.0,66.4,79.0,49.0,12.029593139882625,52.1234009805989,5.29389898806449,CountingPoint,PUT01_N237.25_0,O,exact,PUT01,N237.25,,,,
PUT01_N230.07_2,48,24,24,800.0,1380.0,76.66666666666667,79.0,73.0,2.229281716090851,52.12868250744601,5.044277930568607,CountingPoint,PUT01_N230.07_2,O,exact,PUT01,N230.07,,,,
PUT01_N237.25_2,48,24,24,220.0,360.0,71.16666666666667,83.0,61.0,6.75322594069387,52.123524134251845,5.293797417959085,CountingPoint,PUT01_N237.25_2,O,exact,PUT01,N237.25,,,,
PUT01_N199.17_2,48,24,24,288.0,540.0,77.8,85.0,73.0,6.196773353931867,52.17286474478917,5.363474109114006,CountingPoint,PUT01_N199.17_2,O,exact,PUT01,N199.17,,,,
PUT01_N233.42_02,48,24,24,624.0,1140.0,57.4,61.0,51.0,3.864367132317183,52.03353318000881,5.580543692858949,CountingPoint,PUT01_N233.42_02,O,exact,PUT01,N233.42,,,,
GEO1A_A_RWS_360269,48,24,24,,,,,,,51.85850156,5.254736762,CountingPoint,GEO1A_A_RWS_360269,H,exact,GEO1A,A,,,,
PLB02_300026_LP,48,24,24,576.0,1080.0,97.6,106.0,89.0,7.791733511299724,50.893836269,6.04233743,CountingPoint,PLB02_300026_LP,O,exact,PLB02,300026,,,,
GEO1A_R_RWSTI107,48,24,24,1097.142857142857,2280.0,99.42857142857144,110.0,88.0,8.590820554650051,52.460892012,5.466117873,CountingPoint,GEO1A_R_RWSTI107,H,exact,GEO1A,R,,,,
GEO1A_A_RWS_359693,48,24,24,840.0,1080.0,82.2,85.0,79.0,2.859681411936962,52.078614687,5.074483289,CountingPoint,GEO1A_A_RWS_359693,H,exact,GEO1A,A,,,,
PLB02_300003_LP,48,24,24,,,,,,,50.925618609,5.889244756,CountingPoint,PLB02_300003_LP,O,exact,PLB02,300003,,,,
GEO1A_R_RWSTI225,48,24,24,600.0,1200.0,104.375,118.0,85.0,10.301294417046174,52.455319887,5.45671363,CountingPoint,GEO1A_R_RWSTI225,H,exact,GEO1A,R,,,,
GEO1A_R_RWSTI101,48,24,24,1140.0,2280.0,90.0,94.0,84.0,3.8138503569823694,52.419741727,5.396580165,CountingPoint,GEO1A_R_RWSTI101,H,exact,GEO1A,R,,,,
GEO1A_R_RWSTI222,48,24,24,480.0,780.0,107.2,119.0,85.0,13.206059215375342,52.478673847,5.49892989,CountingPoint,GEO1A_R_RWSTI222,H,exact,GEO1A,R,,,,
PLB02_280360_LP_PST,48,24,24,617.1428571428571,1200.0,62.0,69.0,53.0,6.793662204867575,51.197854936,5.987499917,CountingPoint,PLB02_280360_LP_PST,O,exact,PLB02,280360,,,,
PLB02_271040_RP,48,24,24,240.0,420.0,51.4,59.0,40.0,7.676804890925218,51.384451984,6.179899752,CountingPoint,PLB02_271040_RP,O,exact,PLB02,271040,,,,
GEO1A_A_RWS_360556,48,24,24,754.2857142857143,1620.0,89.57142857142857,103.0,79.0,10.360533738213457,51.87720923,5.352297172,CountingPoint,GEO1A_A_RWS_360556,H,exact,GEO1A,A,,,,
GEO1A_A_RWS_361116,48,24,24,,,,,,,51.916519556,5.494770275,CountingPoint,GEO1A_A_RWS_361116,H,exact,GEO1A,A,,,,
GEO1A_A_RWS_360557,48,24,24,865.7142857142857,1740.0,49.142857142857146,53.0,46.0,2.9050921568102512,51.887432308,5.373616026,CountingPoint,GEO1A_A_RWS_360557,H,exact,GEO1A,A,,,,
GEO1A_R_RWSTI115,48,24,24,840.0,2100.0,81.25,90.0,68.0,7.861297602813418,52.563764172,5.53215353,CountingPoint,GEO1A_R_RWSTI115,H,exact,GEO1A,R,,,,
PUT01_N237.47_0,48,24,24,330.0,720.0,68.5,81.0,57.0,7.411702458499891,52.121071752999214,5.279568446399258,CountingPoint,PUT01_N237.47_0,O,exact,PUT01,N237.47,,,,
GEO1A_R_RWSTI558,48,24,24,520.0,840.0,101.66666666666669,113.0,88.0,10.10250493989516,52.278548014,5.267058659,CountingPoint,GEO1A_R_RWSTI558,H,exact,GEO1A,R,,,,
GEO1A_A_RWS_360941,48,24,24,1060.0,2160.0,74.33333333333333,80.0,72.0,2.741377667369368,51.906609502,5.467271024,CountingPoint,GEO1A_A_RWS_360941,H,exact,GEO1A,A,,,,
GEO1A_A_RWS_361118,48,24,24,135.0,420.0,7.0,19.0,2.0,4.953113498935123,51.919401739,5.549189414,CountingPoint,GEO1A_A_RWS_361118,H,exact,GEO1A,A,,,,
GEO1A_A_RWS_360268,48,24,24,925.7142857142856,1980.0,95.71428571428572,104.0,88.0,6.533094112387994,51.85862705,5.272275674,CountingPoint,GEO1A_A_RWS_360268,H,exact,GEO1A,A,,,,
GEO0K_Z_RWSTI544,48,24,24,668.5714285714286,1380.0,101.14285714285714,114.0,90.0,9.355024506460872,51.50191377,3.728363139,CountingPoint,GEO0K_Z_RWSTI544,H,exact,GEO0K,Z,,,,
GEO0K_Z_RWSTI300,48,24,24,822.8571428571429,1680.0,91.28571428571428,97.0,83.0,5.7836449969331145,51.775585941,5.633281222,CountingPoint,GEO0K_Z_RWSTI300,H,exact,GEO0K,Z,,,,
GEO0K_Z_RWSTI664,48,24,24,900.0,2340.0,84.125,88.0,80.0,2.5,51.561835567,4.657490417,CountingPoint,GEO0K_Z_RWSTI664,H,exact,GEO0K,Z,,,,
GEO0C_Z_RWSTI252,48,24,24,548.5714285714286,1260.0,21.0,27.0,16.0,3.374109569147893,51.601290581,5.511746436,CountingPoint,GEO0C_Z_RWSTI252,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI1108,48,24,24,660.0,1500.0,98.14285714285714,106.0,88.0,6.1124984550212655,51.416199776,6.121252519,CountingPoint,GEO0C_Z_RWSTI1108,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI357988,48,24,24,405.0,900.0,74.375,81.0,66.0,5.389805191284746,51.772703171,4.654923828,CountingPoint,GEO0C_Z_RWSTI357988,H,exact,GEO0C,Z,,,,
RWS01_MONIBAS_0281hrr1117ra_1,48,24,24,1120.0,2040.0,95.60444444444444,108.0,84.0,8.464864560413462,52.64152595081114,6.202571704571988,CountingPoint,RWS01_MONIBAS_0281hrr1117ra_1,H,exact,RWS01,MONIBAS,0281,hrr,1117,ra
GEO0C_Z_RWSTI357865,48,24,24,880.0,1380.0,92.5,100.0,83.0,7.154146922017899,51.858087746,4.598090786,CountingPoint,GEO0C_Z_RWSTI357865,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI356655,48,24,24,222.8571428571429,540.0,98.71428571428572,111.0,84.0,10.936379455944074,51.319437928,3.693912294,CountingPoint,GEO0C_Z_RWSTI356655,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI356780,48,24,24,336.0,540.0,85.6,94.0,67.0,10.46900186264192,51.811869678,4.021584645,CountingPoint,GEO0C_Z_RWSTI356780,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI250,48,24,24,900.0,1440.0,81.83333333333333,89.0,74.0,5.828352852195633,51.586342469,5.500175017,CountingPoint,GEO0C_Z_RWSTI250,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI255,48,24,24,994.2857142857144,1860.0,85.28571428571429,90.0,80.0,4.794685702839238,51.611904534,5.504226156,CountingPoint,GEO0C_Z_RWSTI255,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI1226,48,24,24,1128.0,1440.0,92.6,96.0,84.0,4.6951511631090685,50.876819214,5.773836775,CountingPoint,GEO0C_Z_RWSTI1226,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI357519,48,24,24,660.0,1260.0,130.5,146.0,115.0,16.57019699857031,51.587247231,4.491797321,CountingPoint,GEO0C_Z_RWSTI357519,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI357993,48,24,24,180.0,180.0,36.0,43.0,29.0,7.483314773547883,51.79738194,4.65156151,CountingPoint,GEO0C_Z_RWSTI357993,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI356782,48,24,24,240.0,300.0,54.5,55.0,54.0,0.5345224838248488,51.806256715,4.011460588,CountingPoint,GEO0C_Z_RWSTI356782,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTIN195,48,24,24,450.0,480.0,56.0,63.0,49.0,7.483314773547883,51.851073133,4.673311227,CountingPoint,GEO0C_Z_RWSTIN195,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI1219,48,24,24,411.4285714285714,1020.0,101.14285714285714,128.0,86.0,13.580852714007335,50.883266199,5.948205489,CountingPoint,GEO0C_Z_RWSTI1219,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI357998,48,24,24,,,,,,,51.799172138,4.649176728,CountingPoint,GEO0C_Z_RWSTI357998,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTIN193,48,24,24,754.2857142857143,1380.0,81.14285714285714,91.0,75.0,6.596702472939303,51.835977231,4.710323368,CountingPoint,GEO0C_Z_RWSTIN193,H,exact,GEO0C,Z,,,,
RWS01_MONIBAS_0021hrl1065ra_1,48,24,24,360.0,780.0,108.21777777777778,121.0,86.0,11.30806456397409,51.76341613899182,5.276505771974521,CountingPoint,RWS01_MONIBAS_0021hrl1065ra_1,H,exact,RWS01,MONIBAS,0021,hrl,1065,ra
RWS01_MONIBAS_0121hrr0040ra_1,48,24,24,1106.6666666666667,1800.0,71.32444444444444,89.0,51.0,10.903183680883531,52.07146664881768,4.346375254589922,CountingPoint,RWS01_MONIBAS_0121hrr0040ra_1,H,exact,RWS01,MONIBAS,0121,hrr,0040,ra
GEO0C_Z_RWSTI356792,48,24,24,220.0,480.0,99.66666666666669,113.0,82.0,11.276148063568302,51.839948277,4.060078379,CountingPoint,GEO0C_Z_RWSTI356792,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI357980,48,24,24,408.0,720.0,73.2,75.0,71.0,1.9321835661585915,51.85801946,4.632687722,CountingPoint,GEO0C_Z_RWSTI357980,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI1551,48,24,24,900.0,1800.0,88.28571428571429,93.0,85.0,3.3149677206589803,51.719671349,5.308767714,CountingPoint,GEO0C_Z_RWSTI1551,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI357736,48,24,24,780.0,1260.0,100.5,113.0,81.0,10.900375306299404,51.64781665,4.563333198,CountingPoint,GEO0C_Z_RWSTI357736,H,exact,GEO0C,Z,,,,
GEO0C_Z_1_RWSTI356987,48,24,24,648.0,1080.0,100.4,111.0,86.0,10.595596569644709,51.495725695,4.316723124,CountingPoint,GEO0C_Z_1_RWSTI356987,H,exact,GEO0C,Z,,,,
GEO0C_Z_1_RWSTI358925,48,24,24,651.4285714285714,1200.0,101.42857142857144,112.0,84.0,10.074448148385375,51.693101343,4.942439445,CountingPoint,GEO0C_Z_1_RWSTI358925,H,exact,GEO0C,Z,,,,
RWS01_MONIBAS_0011hrl0851ra_1,48,24,24,680.0,1260.0,99.9122222222222,114.0,83.0,10.111419028565765,52.17980141184463,5.989979647977379,CountingPoint,RWS01_MONIBAS_0011hrl0851ra_1,H,exact,RWS01,MONIBAS,0011,hrl,0851,ra
GEO0C_Z_RWSTI356761,48,24,24,180.0,300.0,67.5,82.0,53.0,15.501152030920617,51.644100923,3.982197016,CountingPoint,GEO0C_Z_RWSTI356761,H,exact,GEO0C,Z,,,,
RWS01_MONIBAS_0161hrr0497ra_1,48,24,24,1080.0,2280.0,91.62636363636362,106.0,78.0,10.052208734049469,51.67745709796476,4.667756768480412,CountingPoint,RWS01_MONIBAS_0161hrr0497ra_1,H,exact,RWS01,MONIBAS,0161,hrr,0497,ra
GEO0C_Z_RWSTI362087,48,24,24,640.0,1020.0,99.0,110.0,84.0,11.615037275406864,51.635341667,5.92440072,CountingPoint,GEO0C_Z_RWSTI362087,H,exact,GEO0C,Z,,,,
GEO0C_Z_1_RWSTI356856,48,24,24,285.0,600.0,73.5,81.0,63.0,6.0,51.900872901,4.210002027,CountingPoint,GEO0C_Z_1_RWSTI356856,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI142,48,24,24,405.0,1020.0,30.625,41.0,20.0,9.2655275079188,51.40340407,4.285756093,CountingPoint,GEO0C_Z_RWSTI142,H,exact,GEO0C,Z,,,,
GEO0C_R_RWSTI75,48,24,24,720.0,1380.0,103.42857142857144,112.0,84.0,10.013178130031257,51.747169257,4.414232295,CountingPoint,GEO0C_R_RWSTI75,H,exact,GEO0C,R,,,,
RWS01_MONIBAS_0021hrr1082ra_1,48,24,24,996.0,1980.0,80.54400000000001,88.0,71.0,5.363204462377244,51.75090181869524,5.290961220938145,CountingPoint,RWS01_MONIBAS_0021hrr1082ra_1,H,exact,RWS01,MONIBAS,0021,hrr,1082,ra
GEO0C_Z_1_RWSTI361285,48,24,24,840.0,1800.0,99.42857142857144,106.0,83.0,7.663241789561042,51.278865006,5.657099803,CountingPoint,GEO0C_Z_1_RWSTI361285,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI358719,48,24,24,90.0,120.0,43.0,43.0,43.0,0.0,51.823990913,4.844194241,CountingPoint,GEO0C_Z_RWSTI358719,H,exact,GEO0C,Z,,,,
GEO0C_Z_RWSTI257,48,24,24,,,,,,,51.624334899,5.503983256,CountingPoint,GEO0C_Z_RWSTI257,H,exact,GEO0C,Z,,,,
RWS01_MONIBAS_0121hrr1154ra_1,48,24,24,1560.0,1620.0,78.0,83.0,73.0,5.345224838248488,52.02177903928875,5.739573378257938,CountingPoint,RWS01_MONIBAS_0121hrr1154ra_1,H,exact,RWS01,MONIBAS,0121,hrr,1154,ra
GEO0C_Z_RWSTI357997,48,24,24,780.0,1620.0,58.16666666666666,63.0,48.0,5.702205846437984,51.797979656,4.649956782,CountingPoint,GEO0C_Z_RWSTI357997,H,exact,GEO0C,Z,,,,
GEO0K_K_RWSTI360998,48,24,24,396.0,1140.0,99.5,112.0,84.0,10.5056375842988,51.920945863,5.513404629,CountingPoint,GEO0K_K_RWSTI360998,H,exact,GEO0K,K,,,,
GEO0C_Z_RWSTI277,48,24,24,750.0,1500.0,95.625,108.0,80.0,10.404326023342406,51.691300432,5.579168387,CountingPoint,GEO0C_Z_RWSTI277,H,exact,GEO0C,Z,,,,
GEO0K_K_RWSTI360862,48,24,24,720.0,1020.0,86.0,93.0,73.0,7.71722460186015,51.404972762,5.428548966,CountingPoint,GEO0K_K_RWSTI360862,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI358208,48,24,24,900.0,1200.0,59.4,62.0,53.0,3.502380143083652,52.384092485,4.702146152,CountingPoint,GEO0K_K_RWSTI358208,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI358442,48,24,24,480.0,720.0,8.4,11.0,5.0,2.1705094128132947,52.610654194,4.73878063,CountingPoint,GEO0K_K_RWSTI358442,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI358563,48,24,24,1580.0,1680.0,92.0,92.0,92.0,0.0,52.327898282,4.778398488,CountingPoint,GEO0K_K_RWSTI358563,H,exact,GEO0K,K,,,,
RWS01_MONIBAS_0161hrl0206ra_1,48,24,24,1060.0,1860.0,79.66666666666667,85.0,72.0,4.735424207422438,51.90632115223193,4.541296587891221,CountingPoint,RWS01_MONIBAS_0161hrl0206ra_1,H,exact,RWS01,MONIBAS,0161,hrl,0206,ra
GEO0K_K_RWSTI359658,48,24,24,737.1428571428571,1740.0,97.85714285714286,126.0,83.0,13.783251502385856,52.070558194,5.072294658,CountingPoint,GEO0K_K_RWSTI359658,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI358205,48,24,24,400.0,660.0,17.333333333333332,32.0,8.0,10.915654591068511,52.372762412,4.709490384,CountingPoint,GEO0K_K_RWSTI358205,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI358204,48,24,24,586.6666666666666,1680.0,92.22222222222224,100.0,85.0,5.196781306511984,52.372024757,4.709241232,CountingPoint,GEO0K_K_RWSTI358204,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI361889,48,24,24,720.0,1380.0,98.57142857142856,106.0,90.0,6.536457352823066,51.749360469,5.840598734,CountingPoint,GEO0K_K_RWSTI361889,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI361704,48,24,24,384.0,780.0,83.6,93.0,74.0,8.315981935740094,53.15624119,5.790477122,CountingPoint,GEO0K_K_RWSTI361704,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI360437,48,24,24,780.0,900.0,103.5,104.0,103.0,0.5345224838248488,51.669871251,5.316178109,CountingPoint,GEO0K_K_RWSTI360437,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI362850,48,24,24,720.0,1500.0,102.125,113.0,86.0,9.287087810503357,52.75564771,6.454855482,CountingPoint,GEO0K_K_RWSTI362850,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI358239,48,24,24,432.0,720.0,70.8,73.0,66.0,2.699794230842212,52.372258262,4.708037159,CountingPoint,GEO0K_K_RWSTI358239,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI359683,48,24,24,440.0,1140.0,75.83333333333333,85.0,65.0,7.444745961027981,52.06143406,5.082440973,CountingPoint,GEO0K_K_RWSTI359683,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI362618,48,24,24,336.0,720.0,77.6,85.0,67.0,7.167829363048327,51.395231757,6.127870724,CountingPoint,GEO0K_K_RWSTI362618,H,exact,GEO0K,K,,,,
GEO0K_Z_RWSTI637,48,24,24,,,,,,,51.431674068,4.279397787,CountingPoint,GEO0K_Z_RWSTI637,H,exact,GEO0K,Z,,,,
GEO0K_Z_RWSTI1166,48,24,24,960.0,1740.0,90.83333333333331,101.0,82.0,8.211226608993472,51.534440116,5.999518852,CountingPoint,GEO0K_Z_RWSTI1166,H,exact,GEO0K,Z,,,,
GEO0K_K_RWSTI360978,48,24,24,1050.0,2460.0,90.0,100.0,79.0,7.118052168020874,51.731964586,5.486019746,CountingPoint,GEO0K_K_RWSTI360978,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI360970,48,24,24,600.0,1020.0,69.0,76.0,58.0,6.381792281739725,51.498977203,5.475102188,CountingPoint,GEO0K_K_RWSTI360970,H,exact,GEO0K,K,,,,
GEO0K_K_1_RWSTI361009,48,24,24,680.0,1140.0,85.16666666666667,90.0,80.0,4.1959576506514695,51.497008678,5.478939448,CountingPoint,GEO0K_K_1_RWSTI361009,H,exact,GEO0K,K,,,,
RWS01_MONIBAS_0501hrl1578ra_1,48,24,24,804.0,1380.0,91.671,101.0,82.0,6.684011480666697,51.93341836939609,5.768176415515825,CountingPoint,RWS01_MONIBAS_0501hrl1578ra_1,H,exact,RWS01,MONIBAS,0501,hrl,1578,ra
RWS01_MONIBAS_0501hrr1589ra_1,48,24,24,765.0,1260.0,103.16125,116.0,88.0,9.938585328573344,51.94378158044838,5.765923711192392,CountingPoint,RWS01_MONIBAS_0501hrr1589ra_1,H,exact,RWS01,MONIBAS,0501,hrr,1589,ra
GEO0K_TIID_8422,48,24,24,1100.0,1680.0,88.83333333333333,98.0,81.0,7.1963795611320265,51.751557103,5.839891109,CountingPoint,GEO0K_TIID_8422,H,exact,GEO0K,TIID,,,,
GEO0K_Z_RWSTI1128,48,24,24,667.5,1440.0,93.25,101.0,86.0,5.079370039680118,51.525588236,6.000495149,CountingPoint,GEO0K_Z_RWSTI1128,H,exact,GEO0K,Z,,,,
GEO0K_Z_RWSTI1008,48,24,24,620.0,960.0,98.33333333333331,112.0,87.0,10.815252977609768,51.412639208,5.786663864,CountingPoint,GEO0K_Z_RWSTI1008,H,exact,GEO0K,Z,,,,
GEO0K_TIID_8426,48,24,24,312.0,840.0,77.0,93.0,66.0,9.26162932629987,51.839320578,5.776597492,CountingPoint,GEO0K_TIID_8426,H,exact,GEO0K,TIID,,,,
RWS01_MONIBAS_0161hrl0552ra_1,48,24,24,,,,,,,51.63281335181125,4.701440190995248,CountingPoint,RWS01_MONIBAS_0161hrl0552ra_1,H,exact,RWS01,MONIBAS,0161,hrl,0552,ra
GEO0K_K_RWSTI357332,48,24,24,900.0,900.0,50.0,50.0,50.0,0.0,52.073541243,4.396250937,CountingPoint,GEO0K_K_RWSTI357332,H,exact,GEO0K,K,,,,
RWS01_MONIBAS_0161hrr0376ra_1,48,24,24,795.0,1200.0,27.865,32.0,24.0,2.809047288079477,51.78039793714567,4.650443097932344,CountingPoint,RWS01_MONIBAS_0161hrr0376ra_1,H,exact,RWS01,MONIBAS,0161,hrr,0376,ra
