site_id,timestamp,speed
PZH01_MST_0832_01,2025-10-23T14:10:00Z,73.0
PZH01_MST_0832_01,2025-10-23T14:10:00Z,73.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,80.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,80.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,76.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,76.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,80.0
PZH01_MST_0614_01,2025-10-23T14:10:00Z,80.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,74.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,74.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,74.0
PZH01_MST_0614_00,2025-10-23T14:10:00Z,74.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,59.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,59.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,59.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,59.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,63.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,63.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,59.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,59.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,56.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,56.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,62.0
PZH01_MST_0878_00,2025-10-23T14:10:00Z,62.0
